CparY CparX Attractor LE[0] LE[1] LE[2] LE[3] LE[4] LE[5] LE[6] LE[7] xMAX[0] xMAX[1] xMAX[2] xMAX[3] xMAX[4] xMAX[5] xMAX[6] xMAX[7] xMIN[0] xMIN[1] xMIN[2] xMIN[3] xMIN[4] xMIN[5] xMIN[6] xMIN[7] OverallxMAX[0] OverallxMAX[1] OverallxMAX[2] OverallxMAX[3] OverallxMAX[4] OverallxMAX[5] OverallxMAX[6] OverallxMAX[7] OverallxMIN[0] OverallxMIN[1] OverallxMIN[2] OverallxMIN[3] OverallxMIN[4] OverallxMIN[5] OverallxMIN[6] OverallxMIN[7] xMAX[4]_remainder xMIN[4]_remainder OverallxMAX[4]_remainder OverallxMIN[4]_remainder xRMS[0] xRMS[1] xRMS[2] xRMS[3] xRMS[4] xRMS[5] xRMS[6] xRMS[7] OverallxRMS[0] OverallxRMS[1] OverallxRMS[2] OverallxRMS[3] OverallxRMS[4] OverallxRMS[5] OverallxRMS[6] OverallxRMS[7] ddX_MIN ddZ_MIN ddPhi_MIN ddX_MAX ddZ_MAX ddPhi_MAX Xcm_MIN Zcm_MIN dXcm_MIN dZcm_MIN ddXcm_MIN ddZcm_MIN Xcm_MAX Zcm_MAX dXcm_MAX dZcm_MAX ddXcm_MAX ddZcm_MAX OVRLL_ddX_MIN OVRLL_ddZ_MIN OVRLL_ddPhi_MIN OVRLL_ddX_MAX OVRLL_ddZ_MAX OVRLL_ddPhi_MAX OVRLL_Xcm_MIN OVRLL_Zcm_MIN OVRLL_dXcm_MIN OVRLL_dZcm_MIN OVRLL_ddXcm_MIN OVRLL_ddZcm_MIN OVRLL_Xcm_MAX OVRLL_Zcm_MAX OVRLL_dXcm_MAX OVRLL_dZcm_MAX OVRLL_ddXcm_MAX OVRLL_ddZcm_MAX ddX_RMS ddZ_RMS ddPhi_RMS Xcm_RMS Zcm_RMS dXcm_RMS dZcm_RMS ddXcm_RMS ddZcm_RMS OVRLL_ddX_RMS OVRLL_ddZ_RMS OVRLL_ddPhi_RMS OVRLL_Xcm_RMS OVRLL_Zcm_RMS OVRLL_dXcm_RMS OVRLL_dZcm_RMS OVRLL_ddXcm_RMS OVRLL_ddZcm_RMS OVRLL_Xb_RMS OVRLL_Zb_RMS OVRLL_dXb_RMS OVRLL_dZb_RMS OVRLL_ddXb_RMS OVRLL_ddZb_RMS PoutPZ_Avg PoutEM_Avg pos_spin neg_spin OVRLL_pos_spin OVRLL_neg_spin tflip 
0.7396666667 1.2703333333 4 -0.0049483602 -0.0040529569 -0.0245337488 -0.0254551185 -0.0364298177 -0.0375155100 -0.0703773060 -0.0720014855 0.1716348927 0.3002694331 0.0919449165 0.1599457635 0.1293389457 0.2148784612 0.0446625270 0.0123261062 -0.1712157855 -0.3001106845 -0.0893748346 -0.1577103004 -0.1161953077 -0.2147934798 -0.0459599027 -0.0122173219 0.2894051759 0.5010325350 0.2854584995 0.3073826513 0.5262620965 0.5131528810 0.1197859285 0.0494296093 -0.3425948439 -0.4575713700 -0.2266130951 -0.3291026363 -0.4855208248 -0.5130040177 -0.1414729184 -0.0522905106 0.1293389457 -0.1161953077 0.5262620965 -0.4855208248 0.0524871286 0.0918527093 0.0277543490 0.0485856498 0.0376730418 0.0657086317 0.0138715147 0.0037531471 0.1219028473 0.2124629025 0.0658573536 0.1129455019 0.0979575292 0.1553094811 0.0329115080 0.0097604464 -0.5265854205 -0.2936975395 -0.3684705623 0.5216105430 0.2623257497 0.3816645783 -0.0713648959 0.0000000000 -0.1288266414 -0.1065426750 -0.2250861150 -0.1814241041 0.0760023816 0.4230610485 0.1287764979 0.1060084765 0.2262918159 0.1902096097 -0.7462718358 -0.4378364696 -0.6342554050 0.7798681432 0.4425569514 0.6750441399 -0.2101398350 0.1057117271 -0.2220304666 -0.2097145797 -0.2890578692 -0.2679454651 -0.2101398350 0.1057117271 -0.2220304666 -0.2097145797 -0.2890578692 -0.2679454651 0.3712220175 0.1966075534 0.2655892720 0.0520955997 0.3382381816 0.0910735911 0.0751194615 0.1593793296 0.1314879900 0.3713550249 0.1970300938 0.2671075006 0.0561164426 0.3383355432 0.0921496900 0.0755847879 0.1596863746 0.1316704374 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000096209 0.0000007043 35196.8308303546 35203.3551386559 200707.0786789368 201397.5305600419 0.0000000000 
0.7396666667 1.3366666667 6 -0.0044368819 -0.0038411635 -0.0254640788 -0.0246895028 -0.0371401912 -0.0373655279 -0.0703773061 -0.0719996515 0.2017092792 0.3530142451 0.0925868062 0.1608416808 0.1677095739 0.2785178799 0.0441221605 0.0159767832 -0.2011333025 -0.3528308309 -0.0883053051 -0.1568372455 -0.1505038299 -0.2783817521 -0.0462853220 -0.0158318283 0.3411664043 0.5720476268 0.3243676383 0.3265099193 0.6501168582 0.6733176219 0.1244153029 0.0516129155 -0.3696469840 -0.5027191234 -0.2481456072 -0.3340966219 -0.5111159227 -0.5433828037 -0.1606464963 -0.0647313291 0.1677095739 -0.1505038299 0.6501168582 -0.5111159227 0.0616735634 0.1079290550 0.0276841960 0.0484910675 0.0487987293 0.0851073135 0.0138364545 0.0048611358 0.1429474143 0.2493693609 0.0662504328 0.1130109997 0.1248991220 0.2001494806 0.0331072792 0.0124438097 -0.6183239504 -0.3038224092 -0.4766226474 0.6115242562 0.2517647024 0.4940349069 -0.0787855472 0.0000000000 -0.1428972364 -0.1068790450 -0.2498682289 -0.1785498802 0.0848520511 0.4222091703 0.1428373783 0.1059054691 0.2514457326 0.1931753103 -0.9044932861 -0.5004482676 -0.8198978618 0.8802318232 0.4593400906 0.8750126183 -0.2206822291 0.0803087649 -0.2509887347 -0.2121605654 -0.3310335519 -0.2721347526 -0.2206822291 0.0803087649 -0.2509887347 -0.2121605654 -0.3310335519 -0.2721347526 0.4361972901 0.1966796694 0.3439994348 0.0578115393 0.3373934524 0.1010252572 0.0751640349 0.1767953117 0.1316182422 0.4359836121 0.1973612115 0.3451119541 0.0626956887 0.3374528044 0.1023426567 0.0757630493 0.1771521234 0.1318588538 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000095724 0.0000011815 45589.6238446857 45601.7419266452 258913.2883905788 258033.0807071763 0.0000000000 
0.7396666667 1.4030000000 6 -0.0027406931 -0.0048136397 -0.0252327042 -0.0252519360 -0.0366475057 -0.0382545693 -0.0703773061 -0.0719959495 0.2457169715 0.4304426206 0.0937913652 0.1633372628 0.2237074476 0.3712205445 0.0431079847 0.0212835951 -0.2448685497 -0.4302379703 -0.0863056733 -0.1555763861 -0.2002226475 -0.3708829445 -0.0468971522 -0.0210912576 0.4008678773 0.6301295346 0.3706179384 0.3500581953 0.7607254553 0.8266851600 0.1380821673 0.0591384726 -0.3888926607 -0.6175978023 -0.2769793523 -0.3518890527 -0.5669886016 -0.6613615075 -0.1833421709 -0.0759010879 0.2237074476 -0.2002226475 0.7607254553 -0.5669886016 0.0751208085 0.1314623519 0.0275536713 0.0483561114 0.0649655765 0.1132833524 0.0137712230 0.0064705365 0.1736670028 0.3032379978 0.0666842807 0.1131482928 0.1628989824 0.2649060251 0.0333233602 0.0162270766 -0.7516830357 -0.3229809729 -0.6328199202 0.7418207744 0.2339372813 0.6566867805 -0.0898820764 0.0000000000 -0.1638682346 -0.1076733034 -0.2871561351 -0.1732658943 0.0981181433 0.4205866103 0.1637831495 0.1057115319 0.2893322160 0.1987560261 -1.0514226345 -0.6426998114 -1.0192343170 0.9678148813 0.4724463771 1.0718639645 -0.2445370123 0.0556440958 -0.3049253327 -0.2288055120 -0.4005988641 -0.2937705527 -0.2445370123 0.0556440958 -0.3049253327 -0.2288055120 -0.4005988641 -0.2937705527 0.5313174249 0.1976313340 0.4578919735 0.0663507204 0.3357815702 0.1158824942 0.0752651482 0.2027975768 0.1319672591 0.5303142441 0.1988127919 0.4581480449 0.0719230948 0.3357725861 0.1173496071 0.0760047525 0.2031162406 0.1322825087 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000094823 0.0000020934 60691.3116929571 60712.2638983127 339484.8058768347 339591.6393142755 0.0000000000 
0.7396666667 1.4693333333 6 -0.0034604643 -0.0032321820 -0.0250497383 -0.0261062787 -0.0366317154 -0.0384690579 -0.0703773062 -0.0719875608 0.3129681299 0.5495582572 0.0961426814 0.1705806698 0.3084504103 0.5112753954 0.0411233892 0.0292846257 -0.3115901552 -0.5493226381 -0.0824274335 -0.1548051947 -0.2745828682 -0.5105707460 -0.0480926921 -0.0289949542 0.4897313154 0.7290300020 0.4077441852 0.4003093147 0.8481418115 0.9624730349 0.1174956469 0.0775681585 -0.4655061617 -0.7889018407 -0.2215370597 -0.4069598046 -0.7564590885 -0.9085529529 -0.2015686022 -0.0848264336 0.3084504103 -0.2745828682 0.8481418115 -0.7564590885 0.0956922998 0.1674643473 0.0272991891 0.0482613901 0.0893201986 0.1556909668 0.0136440520 0.0088927839 0.2207822984 0.3858926509 0.0660800409 0.1130985809 0.2156292592 0.3614003357 0.0330217078 0.0214708479 -0.9529943214 -0.3613600819 -0.8649935130 0.9372117414 0.2225216126 0.8997459131 -0.1074961405 0.0000000000 -0.1970402851 -0.1097799809 -0.3471913988 -0.1637235049 0.1193014832 0.4172730461 0.1969224855 0.1054082222 0.3504775715 0.2098403786 -1.2869991548 -0.8171633730 -1.1989480892 1.2707313538 0.4812381139 1.4142734624 -0.2432598699 0.1040692616 -0.3572581182 -0.2414313496 -0.4839046438 -0.3366275377 -0.2432598699 0.1040692616 -0.3572581182 -0.2414313496 -0.4839046438 -0.3366275377 0.6768694815 0.2027432472 0.6293301211 0.0799376269 0.3324996100 0.1394974199 0.0755363200 0.2441340938 0.1330789994 0.6750218868 0.2043349708 0.6284194721 0.0841613434 0.3324584782 0.1405000190 0.0762007740 0.2441938454 0.1333932808 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000093080 0.0000039541 83432.8932511306 83482.0257197224 455615.0854062194 455882.5786366826 0.0000000000 
0.7396666667 1.5356666667 6 -0.0028297305 -0.0028287534 -0.0267777869 -0.0255994276 -0.0380177941 -0.0369176988 -0.0703773071 -0.0719658053 0.4164507091 0.7350217897 0.1006700882 0.1900701985 0.4372813817 0.7214833848 0.0377682367 0.0412786903 -0.4138360217 -0.7346859330 -0.0760588525 -0.1599950665 -0.3837760928 -0.7199850235 -0.0503974949 -0.0407817000 0.5998248722 1.0072115937 0.4143983525 0.4529626305 0.9702275366 1.1417629283 0.1277637648 0.0924739621 -0.5925504585 -0.9741664035 -0.2439370820 -0.4301290324 -0.8961867679 -1.1784196180 -0.2048257481 -0.0923066994 0.4372813817 -0.3837760928 0.9702275366 -0.8961867679 0.1273619112 0.2228948531 0.0267975289 0.0487664400 0.1256058459 0.2187028337 0.0133934085 0.0124915537 0.2929031505 0.5122177795 0.0651168676 0.1148228632 0.2981040506 0.5047228495 0.0325409537 0.0296517289 -1.2558038024 -0.4379062112 -1.2003278389 1.2263636986 0.2782519130 1.2558575390 -0.1368242422 0.0000000000 -0.2517402191 -0.1155624993 -0.4488209304 -0.1561909082 0.1551303787 0.4104596467 0.2516053598 0.1055264162 0.4545441856 0.2316532332 -1.6575548342 -0.9344879227 -1.5710427566 1.6107086779 0.5644098480 1.7188647206 -0.2563991046 0.0844848874 -0.4001422034 -0.2467761972 -0.6053994617 -0.3758790420 -0.2563991046 0.0844848874 -0.4001422034 -0.2467761972 -0.6053994617 -0.3758790420 0.9011710516 0.2248402970 0.8841705826 0.1025131656 0.3257323732 0.1786517383 0.0763748229 0.3127124560 0.1369947349 0.8963960965 0.2270574101 0.8797686032 0.1062613310 0.3255220203 0.1791688432 0.0769153686 0.3121218310 0.1372366771 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000089692 0.0000078019 117283.8969887662 117407.0111644551 633274.4217424146 633840.1801548366 0.0000000000 
0.7396666667 1.6020000000 6 -0.0026970587 -0.0023987786 -0.0272474837 -0.0266087289 -0.0370203085 -0.0370650446 -0.0703773063 -0.0718995943 0.5625584717 1.0024284014 0.1047879526 0.2256993335 0.6140529913 0.9999517546 0.0358648906 0.0567331140 -0.5562931565 -1.0016310947 -0.0728295042 -0.1767582256 -0.5123100697 -0.9967931805 -0.0525261930 -0.0558552327 0.7809920739 1.3204147923 0.3777099994 0.4729340236 1.1139563114 1.3784585482 0.1363545593 0.0972895668 -0.7387491264 -1.3096501047 -0.2605378632 -0.3994598834 -0.9344169192 -1.3561791023 -0.1869203113 -0.1042021974 0.6140529913 -0.5123100697 1.1139563114 -0.9344169192 0.1721880583 0.3013850675 0.0256461846 0.0513559689 0.1739180255 0.3015067170 0.0128182681 0.0172193389 0.3967957996 0.6942664740 0.0628624519 0.1204730578 0.4038464390 0.6951443873 0.0314139455 0.0399876639 -1.6718694105 -0.5606759725 -1.6113879906 1.6025167537 0.4348626303 1.7137127984 -0.1805239295 0.0000000000 -0.3378266400 -0.1284224849 -0.6148747128 -0.1855931972 0.2135386137 0.3969232743 0.3373358448 0.1088567902 0.6274122185 0.2675792915 -2.2425489085 -0.9492628419 -2.0102749065 2.0131361749 0.7873705065 2.2371490585 -0.3250489020 0.0714903623 -0.4644915869 -0.2435550505 -0.8154314839 -0.4030333791 -0.3250489020 0.0714903623 -0.4644915869 -0.2435550505 -0.8154314839 -0.4030333791 1.2197779476 0.2897764624 1.2196694121 0.1390851121 0.3133051447 0.2415871333 0.0789495984 0.4231229180 0.1491591385 1.2163341841 0.2906657813 1.2163372811 0.1399927970 0.3136998213 0.2414380899 0.0796050921 0.4224338172 0.1493430355 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000082154 0.0000148253 162150.2324541106 162410.6975267209 865984.5133912121 867275.8720858926 0.0000000000 
0.7396666667 1.6683333333 6 -0.0002895596 -0.0035083122 -0.0266957608 -0.0279129817 -0.0376468209 -0.0371575017 -0.0703773092 -0.0717260575 0.7376131901 1.3134573949 0.0949471451 0.2537554637 -30.5113968645 1.2940323712 0.0392962089 0.0760155483 -0.7110762621 -1.3085723031 -0.0795163229 -0.1846314595 -32.0024095382 -1.2852105014 -0.0476929518 -0.0732080159 0.9590030526 1.5995783586 1.3347361403 1.4319057234 1.7781298656 2.4268443969 0.6800118649 1.0850932197 -0.9765306260 -1.6430952653 -1.3715125225 -1.3599746361 -39.6703116871 -2.9199771562 -0.6687270992 -0.7038016927 0.9045296714 -0.5864830023 3.1415926536 -3.1415926536 0.2227123760 0.3900519566 0.0198550085 0.0517338729 13.5301562479 0.3824369216 0.0099247027 0.0218465170 0.4540860340 0.7822374142 0.2618358595 0.2717866510 28.7411481659 0.8669549583 0.1306928255 0.1689956971 -2.2234668933 -0.6754274731 -1.9320269422 1.9617463037 0.6573530274 2.2299706487 -0.2280828893 0.0000000000 -0.4632921053 -0.1508214096 -0.8344724554 -0.2628289809 0.3291424839 0.3755209356 0.4601344852 0.1237752521 0.8823766262 0.3048119580 -2.6312474124 -2.0238151475 -2.6141429755 2.7864913825 2.6650415454 2.5588531398 -0.8566413981 -1.3300825088 -1.0553612502 -0.7207845004 -1.4439308996 -1.0209909261 -0.8566413981 -1.3300825088 -1.0553612502 -0.7207845004 -1.4439308996 -1.0209909261 1.5837391234 0.3765607062 1.5514899089 0.1944771236 0.2934940375 0.3284360665 0.0863514979 0.5758718909 0.1745455575 1.3708907665 0.4494095804 1.3496431246 0.2453352693 0.3751551423 0.3245557552 0.1648378070 0.5276573853 0.1981338516 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000049250 0.0000238635 14037638.3747295402 14080594.0876731686 65712646.9891828299 65938956.6188638210 115.4442548415 
0.7396666667 1.7346666667 8 0.2577711515 0.0643854837 0.0026151450 -0.0538552956 -0.0718344874 -0.0737137782 -0.1123843644 -0.2882981582 1.0862620893 1.8751375790 1.4156580613 1.4992420952 -78.6514571094 3.0970630024 0.6739433466 0.9439635711 -1.0405183649 -1.7928777544 -1.3460335393 -1.3861548828 -108.2209997860 -2.9614737384 -0.7033758298 -1.1453984792 1.0866658322 1.8751375790 1.7786266978 1.6476929610 0.8835867989 3.3110502643 0.8752596501 2.2352049894 -1.1494617294 -1.8912937237 -1.7735447933 -1.6194722985 -134.1516900729 -3.3652837141 -0.8911759869 -1.2826863351 3.1415926536 -3.1415926536 3.1415926536 -3.1415926536 0.1471970144 0.2415622531 0.2216296959 0.2237640168 40.0916847586 0.4959892014 0.1106313050 0.1437368526 0.3647610959 0.6009141097 0.5140468772 0.5057951062 95.6404827120 1.0658659355 0.2565741845 0.4216164792 -3.4550303595 -2.4461540388 -2.6579067699 2.9977027825 3.4260852331 3.4132435235 -0.8999566381 -1.3453872802 -0.8981451085 -0.8695625934 -1.3285443848 -1.0794963972 0.7808692343 1.5733722765 1.0005882360 0.7997359569 1.4599404766 1.0704512922 -3.5866929004 -2.5324316923 -3.2499425443 3.4343883060 3.7005371719 3.4132435235 -0.9726343477 -1.6737222776 -1.0669760933 -0.9363122654 -1.7093684069 -1.4595853385 -0.9726343477 -1.6737222776 -1.0669760933 -0.9363122654 -1.7093684069 -1.4595853385 1.0429495353 0.7462532163 1.0310804962 0.3304749830 0.5470821306 0.3529646004 0.2934923409 0.4655267255 0.2814709823 1.0898372399 0.7021853693 1.0678625294 0.3273869415 0.5530627058 0.3557660564 0.2942602391 0.4921832295 0.2792934707 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0006119643 0.0010330141 40691598.8910788745 42471839.8647551239 214681541.2687480748 223737484.9650211632 25.6174440953 
0.7396666667 1.8010000000 8 0.3077251444 0.0751467771 0.0002184117 -0.0524510861 -0.0706424365 -0.0737800550 -0.1238282303 -0.3377028291 1.0045621899 1.7045622512 1.6041166879 1.8162635539 -91.1069122068 2.9208114201 0.6921237992 1.0244640710 -0.9570309246 -1.6687500256 -1.3730603570 -1.6805927604 -134.7421593602 -2.9080458231 -0.8032316271 -1.2835229944 1.1501373213 1.9646889788 1.8135241227 1.8162635539 13.9145316552 3.2929955275 0.8189307029 1.6123921818 -1.2064786553 -1.9961767338 -1.6490415775 -1.6953681284 -164.7672170105 -3.3918793399 -0.8961930522 -1.7501872829 3.1415926536 -3.1415926536 3.1415926536 -3.1415926536 0.1553709855 0.2583726099 0.2495602716 0.2380807289 48.9285895328 0.4808763265 0.1245515530 0.1750314160 0.3766938626 0.6285576297 0.5751751803 0.5604459743 95.3307333354 1.1588797503 0.2870763361 0.5201073997 -3.3984277205 -2.0754723098 -3.1577496946 3.1698422923 3.1990468297 3.4090191561 -0.8811197634 -1.3703771186 -1.1463324181 -0.8933930267 -1.5586492778 -1.0415259694 0.9284725115 1.6317804157 1.2053819376 0.8192028122 1.6477468104 1.2174480379 -3.9054551684 -2.9642044594 -3.6924607915 3.7696865211 3.8305412126 3.5001162753 -1.0275174612 -1.7831261878 -1.2191677974 -1.0020733663 -2.1789636723 -1.6585107467 -1.0275174612 -1.7831261878 -1.2191677974 -1.0020733663 -2.1789636723 -1.6585107467 1.1029099353 0.7379447385 1.0921417402 0.3347132789 0.6218832449 0.3745054775 0.3350685154 0.5198958339 0.3073060029 1.1710269985 0.7821480949 1.1229987621 0.3430595272 0.6101511912 0.3873619118 0.3301251641 0.5421714814 0.3089195606 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0007756545 0.0015317998 46129523.0229721963 54794617.2748060301 193407980.4661994874 203506228.9968021214 25.7969636755 
0.7396666667 1.8673333333 8 0.2941415022 0.0838570028 0.0077087734 -0.0542558934 -0.0718742799 -0.0730957785 -0.1287073651 -0.3330882650 0.9815976230 1.7444443260 1.6462320025 1.6584248170 -163.0962049504 2.7049812566 0.8820493080 1.7102113047 -0.9908151812 -1.8935504306 -1.7842406505 -1.7039753659 -246.0019320024 -3.4500712117 -0.8133521804 -0.8332259735 1.0814322815 2.0543153263 1.7275274370 1.8430567726 8.9036371312 3.2809252037 0.8820493080 1.8127023234 -1.0843078866 -2.0847066736 -1.7842406505 -1.7857235996 -246.0019320024 -3.4500712117 -0.8665894874 -0.9310034301 3.1415926536 -3.1415926536 3.1415926536 -3.1415926536 0.1573769213 0.2738175317 0.2636567724 0.2531447239 87.6873129009 0.5149540923 0.1315880936 0.2357818646 0.3665352057 0.6279271987 0.5856083869 0.5639169429 118.0011681073 1.1839217559 0.2922719628 0.4873871476 -3.6188334659 -2.6078649537 -3.5171897389 3.6411119938 4.0807938055 3.2576606943 -0.8857714243 -1.6908808229 -1.1406561060 -0.9419649485 -1.8889801922 -1.5836333803 0.8624792011 1.9233216137 1.1394659674 1.0541054344 1.9360238713 1.1028182601 -3.9637749698 -2.8985056210 -3.6336707007 3.7036434454 4.0807938055 3.8959751081 -1.0009459122 -1.9485426709 -1.1576216156 -1.0056432662 -1.8889801922 -1.5836333803 -1.0009459122 -1.9485426709 -1.1576216156 -1.0056432662 -1.8889801922 -1.5836333803 1.2249261286 0.8122961883 1.1555342444 0.3369410420 0.6517088968 0.3866860871 0.3538898603 0.5589849060 0.3250423187 1.2053178154 0.7945061886 1.1733724428 0.3406703297 0.6335221419 0.3957505171 0.3433661844 0.5630084623 0.3192505293 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0008657713 0.0027796544 84541508.1579671204 96755529.1730690300 219626704.8521785736 236458535.9441652000 44.8332199605 
0.7396666667 1.9336666667 6 -0.0028598159 -0.0026569511 -0.0268380892 -0.0254159741 -0.0365105139 -0.0386759981 -0.0703773060 -0.0719796553 0.2073524457 0.3686845232 0.0983290933 0.1622520966 0.3155437408 0.5874388731 0.0398208592 0.0332840172 -0.2092553741 -0.3699459904 -0.0795399528 -0.1721539252 -0.3545607243 -0.5853169861 -0.0491143123 -0.0336966634 0.3890137636 0.7041759186 0.2876439701 0.3101622699 0.6876051626 1.0733907886 0.1077954945 0.0722035406 -0.3945660814 -0.7037073342 -0.2055334592 -0.4199844971 -0.7184164396 -1.0845471115 -0.1384655807 -0.0709295933 0.3155437408 -0.3545607243 0.6876051626 -0.7184164396 0.0639072659 0.1118471605 0.0271363617 0.0483197911 0.1021826115 0.1780754534 0.0135626839 0.0101715341 0.1492191350 0.2612853847 0.0650467089 0.1132363952 0.2465685079 0.4164593066 0.0325063853 0.0245484035 -0.6092798947 -0.3894017412 -1.0280538137 0.6316311783 0.2122623020 0.9831914537 -0.0384240621 0.0000000000 -0.0525352157 -0.1065967361 -0.0986626396 -0.1560121364 0.0246397468 0.4153211251 0.0529191366 0.1104231612 0.0959325070 0.2173787558 -1.2727699359 -0.7173288653 -1.6634030515 1.3089192350 0.4881843520 1.5726318077 -0.1914372790 0.1029368804 -0.2189307186 -0.2025487170 -0.3445271761 -0.3113570438 -0.1914372790 0.1029368804 -0.2189307186 -0.2025487170 -0.3445271761 -0.3113570438 0.4522821589 0.2081891742 0.7198675486 0.0224265618 0.3303542784 0.0372932748 0.0757417445 0.0653472412 0.1340551356 0.4581180382 0.2107558092 0.7259309204 0.0337583688 0.3299705084 0.0422966167 0.0761985286 0.0695754882 0.1343773683 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000091973 0.0000051730 95398.8482414100 95570.8939802603 522277.1905797878 523029.6137750916 0.0000000000 
0.7396666667 2.0000000000 6 -0.0018060685 -0.0040364196 -0.0261137095 -0.0255707367 -0.0376967742 -0.0377250753 -0.0703773064 -0.0719882134 0.1589718998 0.2817856243 0.0961387466 0.1596437294 0.2626887072 0.4874380283 0.0414866910 0.0276631102 -0.1604278218 -0.2827598052 -0.0829434861 -0.1655051821 -0.2938417954 -0.4856629029 -0.0480330756 -0.0279659890 0.3069694190 0.5478580902 0.2845872444 0.3123385279 0.6117326039 0.9890701365 0.1071704918 0.0585450064 -0.2701531182 -0.5402866581 -0.2004749120 -0.3802161431 -0.5800182536 -0.8623427131 -0.1374073669 -0.0634128128 0.2626887072 -0.2938417954 0.6117326039 -0.5800182536 0.0489689587 0.0857010436 0.0273495978 0.0482603879 0.0849127009 0.1480345635 0.0136692406 0.0084554658 0.1139672220 0.1995682929 0.0651351985 0.1126420872 0.2054034984 0.3457210725 0.0325507856 0.0204575058 -0.4701329577 -0.3560784413 -0.8573354725 0.4873944039 0.2060596634 0.8212075680 -0.0221527065 0.0000000000 -0.0273720102 -0.1063409122 -0.0517038133 -0.1641437153 0.0110243035 0.4180892703 0.0277500408 0.1085495165 0.0498486318 0.2079384120 -1.0357511995 -0.6823425830 -1.5129769498 0.9233563377 0.4107679008 1.3553907439 -0.1779277843 0.1030377784 -0.1589925860 -0.2029283557 -0.2570672317 -0.2668523129 -0.1779277843 0.1030377784 -0.1589925860 -0.2029283557 -0.2570672317 -0.2668523129 0.3464895103 0.2013629506 0.5983981016 0.0124121630 0.3331679213 0.0193829431 0.0754626625 0.0339726368 0.1327895055 0.3499316645 0.2028941447 0.6020744976 0.0253506791 0.3329658058 0.0254858952 0.0758748273 0.0380746375 0.1330130880 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000093424 0.0000035747 79280.3439077814 79415.1328806222 434134.2468105615 434885.9756475022 0.0000000000 
0.8060000000 0.0100000000 6 -0.0030830439 -0.0174392890 -0.0175123484 -0.0242539946 -0.0255932785 -0.0450309352 -0.0703773060 -0.0720241080 0.0995630377 0.1236643024 0.0909907807 0.1592351660 0.0029729825 0.0052294735 0.0454776105 0.0002962997 -0.0614220512 -0.1237170938 -0.0909923300 -0.1592353643 -0.0029546649 -0.0051436252 -0.0454768354 -0.0002962102 3.3273077489 0.2375746530 0.2492565559 0.2561899359 0.0156307056 0.0138690202 0.1102831948 0.0008990341 -0.0614220512 -0.1296177590 -0.2081635955 -0.3074757600 -0.0065852444 -0.0121043821 -0.1205649351 -0.0014068028 0.0029729825 -0.0029546649 0.0156307056 -0.0065852444 0.0230117277 0.0378659768 0.0278603645 0.0487556379 0.0009074548 0.0015880684 0.0139245000 0.0000907074 1.0963906043 0.0879017900 0.0657774516 0.1131615291 0.0022875571 0.0037464906 0.0328720187 0.0002256477 -0.2164169992 -0.2786519966 -0.0090686403 0.2164271996 0.2786709770 0.0090926147 -0.0409599730 0.0000000000 -0.0825196512 -0.1061567993 -0.1443310706 -0.1857771093 0.0663942582 0.4243241136 0.0824559072 0.1061568026 0.1443273984 0.1857718345 -0.2218392126 -0.3837172807 -0.0161764822 0.2170885557 0.3520411188 0.0156621973 -0.0409599730 0.1251696803 -0.0863804955 -0.2049554080 -0.1479655276 -0.2557945582 -0.0409599730 0.1251696803 -0.0863804955 -0.2049554080 -0.1479655276 -0.2557945582 0.1530335152 0.1970435649 0.0064187654 0.0354403354 0.3394854274 0.0583178056 0.0750642075 0.1020561512 0.1313623632 0.1530297134 0.1972628663 0.0064583978 0.7309678109 0.3398416572 0.0586225692 0.0754410335 0.1020567076 0.1315085902 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000096946 0.0000000004 845.4419928184 852.6345757598 4699.0121398486 4730.9665362705 0.0000000000 
